id,course_id,day_number,start_time,end_time,module_title,submodule_title,duration_minutes,created_at
ff88dc4d-9b76-436c-951e-db284a0d22b1,d0db6f5b-a5a4-4e69-b38e-49a70c5a2a4c,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
b5df0540-fc02-4e22-b253-ea43b5036a00,d0db6f5b-a5a4-4e69-b38e-49a70c5a2a4c,1,14:00,16:00,Bringing It All Together,"['Multiplatform content plan.', 'Influencer collaboration basics.', 'Campaign optimisation tips.']",,28:53.6
8074dbbb-d9f9-4080-b120-c774d174701c,d0db6f5b-a5a4-4e69-b38e-49a70c5a2a4c,1,14:00,16:00," Summary, Q&A, Closing","['Recap of frameworks, tools, and practical takeaways.', 'Debrief & action planning.']",,28:53.6
d51504c6-0536-440d-ae3d-537fda91d89a,4945056b-7f35-40d1-88c0-7d05d4634de7,1,9:00,11:00,Icebreaker,"['Introduction to Trainer, Keynotes & Program Objectives']",,28:53.6
d93b0e40-17ae-453c-b396-6f1552191764,4945056b-7f35-40d1-88c0-7d05d4634de7,1,9:00,11:00,Introduction to AI in the Workplace,"['Introduction to basic AI concepts: Machine Learning, Deep Learning, NLP', 'Exploration of different AI technologies and platforms', 'Brief history of AI development', 'Group activity & presentation']",,28:53.6
69bf0dd0-65bc-4a91-b027-f70a4a73fa3e,4945056b-7f35-40d1-88c0-7d05d4634de7,1,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
c598474e-8905-4dd6-a936-306d51875dca,4945056b-7f35-40d1-88c0-7d05d4634de7,1,11:00,14:00,Introduction to Generative AI ,"['Introduction to Generative AI: Concepts and Evolution', 'Overview of AI applications in various domains – what are the applications of AI in domains such as text, image generation, industrial use and even video content.', 'Handon usage of popular frontend AI tools like ChatGPT – Stepbystep guidance from registration to main functions.', 'Group activity & presentation']",,28:53.6
98292355-f72a-46d5-a145-f50245223760,4945056b-7f35-40d1-88c0-7d05d4634de7,1,11:00,14:00,LUNCH BREAK,[],,28:53.6
d86f1f86-9cdb-4423-ac45-bae4eb768b8e,4945056b-7f35-40d1-88c0-7d05d4634de7,1,14:00,16:00,Prompting 101,"['How to use AI the “right” way using the prompting techniques', 'Uncovering the 6 prompting techniques of open, close, template, examplebased, templates, fillintheblanks, and information retrieval.', 'Feeding it right: Get what you want through the right words and structure by training the model for the right output.', 'Group activity & presentation']",,28:53.6
512d539d-4d62-450c-8e8b-37b2abf7d608,4945056b-7f35-40d1-88c0-7d05d4634de7,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
c358f168-61fc-48bf-a346-f229266bc5e9,4945056b-7f35-40d1-88c0-7d05d4634de7,1,14:00,16:00,Using AI for work ideation to boost productivity. ,"['Tools and tips for brainstorming – Using LLM world popular Models (ChatGPT, Gemini, CoPilot, Claude and Deep Seek) to generate ideas, concepts, and solutions.', 'Creative problemsolving with AI – Participants will use realworld scenario issues and leverage AI to help solve them creatively.', 'Incorporating solutionfocused techniques: Developing innovative solutions with AI through ChatGPT using the right prompting methodology.', 'Group activity & presentation']",,28:53.6
05682461-a434-484e-bc4a-d344857333fd,4945056b-7f35-40d1-88c0-7d05d4634de7,2,9:00,11:00,AI in Text Generation,"['Exploring AI tools for faster and better text creation and editing.', 'Utilizing AI tools like Grammarly and Hemmingway.', 'Practical session on AIdriven text creation – Handson activity where participants will undertake past work and utilize newly learned AI technology for text production.', 'Group activity & presentation']",,28:53.6
cccfcf2f-c946-44ed-98eb-9808270a90bc,4945056b-7f35-40d1-88c0-7d05d4634de7,2,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
1f837660-7288-4358-a5a4-fbe940a4ca4a,4945056b-7f35-40d1-88c0-7d05d4634de7,2,11:00,14:00,Utilizing AI for workspace documentation and data. ,"['AI for spreadsheets: Using ChatGPT for Excel to brainstorm for formulas and functions and simplify complex formulas.', 'Using the right prompts to help analysis of data and tap on datadriven insights.', 'Practical slot']",,28:53.6
19e7bb80-a8af-4ac0-90dc-439fd8a76b91,4945056b-7f35-40d1-88c0-7d05d4634de7,2,11:00,14:00,LUNCH BREAK,[],,28:53.6
1a80f460-d402-4222-8be0-591a08d5e6fa,4945056b-7f35-40d1-88c0-7d05d4634de7,2,14:00,16:00,Creating Presentations Using AI,"['Introduction to AIPowered Presentation Tools', 'Overview of AI tools for presentation creation', 'Automated Content Generation and Customization', 'Practical slot: Demonstrating the use of AI and using own data in designing impactful slides', 'Best Practices for Integrating AI into Presentation Workflows', 'Practical slot']",,28:53.6
602ae223-bc6d-4b86-a246-0cb617478463,4945056b-7f35-40d1-88c0-7d05d4634de7,2,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
e415ded9-801e-4900-be1d-f4b1d9af110f,4945056b-7f35-40d1-88c0-7d05d4634de7,2,14:00,16:00,The great AI challenge.,"['Using all newly learned knowledge, participants are tasked with a project.', 'Mission: To work together, leveraging on all learned AI tools to complete the given mission.', 'Group activity & presentation']",,28:53.6
55c33907-6090-45d4-afcd-f3d3f3253c39,4945056b-7f35-40d1-88c0-7d05d4634de7,2,14:00,16:00,Q&A,[],,28:53.6
5aa3f94f-8d88-4ae5-b9ae-9ef9e4aa9e98,1cca2d60-86d2-485f-b6f6-2e696beae504,1,9:00,11:00,Introduction and Ice breaker ,"['Getting to know each other better', 'Introduction of the course and objectives to the participants']",,28:53.6
0fb6b5d3-2058-474e-970d-edde6b472cb7,1cca2d60-86d2-485f-b6f6-2e696beae504,1,9:00,11:00,Module 1:  About first aid ,"['Chain of survival', 'Primary survey', 'Secondary survey', 'Recovery position']",,28:53.6
fe6380ed-8343-4538-b211-e8ce75511215,1cca2d60-86d2-485f-b6f6-2e696beae504,1,9:00,11:00,Tea break,[],,28:53.6
ea018b28-3941-4e48-9862-049c5818156a,1cca2d60-86d2-485f-b6f6-2e696beae504,1,11:00,14:00,Module 2: About unconscious casualty ,"['Common causes', 'Sign and symptoms', 'Management']",,28:53.6
98cab11e-fbe2-4e56-90f0-36e4de310af8,1cca2d60-86d2-485f-b6f6-2e696beae504,1,11:00,14:00,Module 3:  About shock ,"['Types of shock', 'Cardiovascular system', 'Sign and symptoms', 'Management']",,28:53.6
d48cc6b3-c330-437a-8cf4-d12041b476b4,1cca2d60-86d2-485f-b6f6-2e696beae504,1,11:00,14:00,Module 4: About wounds and bleeding,"['Types of wounds', 'Types of bleeding', 'Sign and symptoms', 'Management']",,28:53.6
977819ee-b9f4-4992-93ee-b41dad19598a,1cca2d60-86d2-485f-b6f6-2e696beae504,1,11:00,14:00,Module 5: About fracture and dislocation,"['Musculoskeletal system and', 'nervous system', 'Types of fracture', 'Sign and symptoms', 'Management']",,28:53.6
92210377-84b5-4116-9939-19dce15764a6,1cca2d60-86d2-485f-b6f6-2e696beae504,1,11:00,14:00,Lunch ,[],,28:53.6
f9e3ca88-94e4-4613-88b7-fdd01ff7479c,1cca2d60-86d2-485f-b6f6-2e696beae504,,14:00,16:00,Module 6: Practical in dressing and bandaging,[],,28:53.6
9c650b13-3685-4a4b-a77f-3ae482e3dd05,1cca2d60-86d2-485f-b6f6-2e696beae504,1,14:00,16:00,Module 7:  About soft tissue injuries ,"['Sign and symptoms', 'Management', 'Transporting casualty']",,28:53.6
0deb0700-b685-4d21-af97-8ada16301469,1cca2d60-86d2-485f-b6f6-2e696beae504,1,14:00,16:00,Tea break ,[],,28:53.6
d1fe223d-8137-420c-b4fc-be1b78d321ad,1cca2d60-86d2-485f-b6f6-2e696beae504,1,14:00,16:00,Module 8: Other emergencies ,['Stroke Epistaxis (Nose bleeding)'],,28:53.6
a70728bd-a51e-4a75-8202-b04a703bc530,1cca2d60-86d2-485f-b6f6-2e696beae504,1,14:00,16:00,Summarize ,[],,28:53.6
c6f3d592-85af-4246-ae72-8f07464244f1,1cca2d60-86d2-485f-b6f6-2e696beae504,2,9:00,11:00,Module 9: About burn injuries ,"['Degree of burn', 'Management']",,28:53.6
db1d4127-5260-4837-b93c-051e6b1cf901,1cca2d60-86d2-485f-b6f6-2e696beae504,2,9:00,11:00,Module 10: About electrical danger ,['Sign and symptoms Management'],,28:53.6
325bf2de-d8f5-4155-8ca9-ee09731aeccd,1cca2d60-86d2-485f-b6f6-2e696beae504,2,9:00,11:00,Tea break,[],,28:53.6
3c35c682-4cf5-4364-8db1-1ac59ac3d408,1cca2d60-86d2-485f-b6f6-2e696beae504,2,11:00,14:00,Module 11: About choking ,"['Respiratory systemSign and symptoms', 'Management for adult, child and infant', 'Special consideration', 'Practical session']",,28:53.6
a4ad74ac-ae06-4fd9-a6d8-a2f785b2e118,1cca2d60-86d2-485f-b6f6-2e696beae504,2,11:00,14:00,Module 12: About CPR ,"['Common causes of cardiac arrest', 'Heart attack and risk factors', 'Steps']",,28:53.6
1b5c5119-01a7-44c3-a8af-5c72696d7b69,1cca2d60-86d2-485f-b6f6-2e696beae504,2,11:00,14:00,Module 13: About AED,"['Steps', 'Special consideration']",,28:53.6
c3cf2d59-fdc2-4b0f-a2c9-3d4c47abbc62,1cca2d60-86d2-485f-b6f6-2e696beae504,2,11:00,14:00,Lunch ,[],,28:53.6
d3409a1d-095c-4d0d-9c3d-b5304c730263,1cca2d60-86d2-485f-b6f6-2e696beae504,2,14:00,16:00,Module 14: Practical in CPR and AED,[],,28:53.6
03752785-dcda-4bf6-8be5-e95cca24900f,1cca2d60-86d2-485f-b6f6-2e696beae504,2,14:00,16:00,Tea break ,[],,28:53.6
74e7f1ec-dca7-4eab-8349-4b08ffff7bfb,1cca2d60-86d2-485f-b6f6-2e696beae504,2,14:00,16:00,Test ,[],,28:53.6
ba99f82d-1a69-4c07-bf52-af33b4c6fd78,1cca2d60-86d2-485f-b6f6-2e696beae504,2,14:00,16:00,Summarize,[],,28:53.6
2ef8fbdc-0319-49fc-9377-74e63fff44e8,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,9:00,11:00,Registration and Introduction,[],,28:53.6
1c147a3a-93b6-4665-804b-75c3d9413c54,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,9:00,11:00,Module 1: Introduction to AI & Its Importance in Building Management  ,"['Brief overview of AI basics and its impact on the building industry', 'AI evolution & ecosystems', 'Quick examples of AI applications in this sector', 'Activity: Myth Buster Game']",,28:53.6
237340c1-9a9c-4321-8e41-34dcbee7144e,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,9:00,11:00,Module 2: Crafting Effective AI Prompts  ,"['Platform personalization', 'Prompt engineering', 'Structured prompt frameworks  Activity: Quick prompter!']",,28:53.6
f48855ff-dbf9-4b1e-a1a5-450160607f21,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,9:00,11:00,MORNING TEA BREAK ,[],,28:53.6
a93ad149-3c36-45e8-976b-3c6a0fb19f52,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,11:00,14:00,Module 3: Data Analysis & Reporting Using AI --,"['Data collecting & cleaning using AI', 'Data analysis & visualization', 'Preparing reports & proposal', 'Tools for report enhancement', 'Activity: Report it!']",,28:53.6
1dfe22a4-8d13-4664-ab3c-ec02e5e5f343,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,11:00,14:00,LUNCH BREAK,[],,28:53.6
ed8da267-dfd1-4c34-a042-a2210b21318d,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,14:00,16:00,Module 4: Practical Application of AI in Daily Tasks -- ,"['Demonstrations on using AI in various aspects of building management such as maintenance, security, and resource optimization', 'AI application in daily routine', 'Activity: Problem solving & decision making']",,28:53.6
e8d15228-cba6-4042-835f-36cf5d50cc96,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,14:00,16:00,Module 5: Ethics & Governance --,"['The local guidelines', 'AI challenges in building management', 'Ethical guidelines for AI use in building management']",,28:53.6
1ce31dbe-642a-4d26-9f0b-3542f0a971e2,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
4a68bd50-8095-415e-a382-bc78e6ad4c81,f192652e-acce-4ecc-b9a3-ebfe3a95b5e4,1,14:00,16:00,"Recap, Quiz & closing session",[],,28:53.6
e49c6396-f89c-49dd-885e-a80090fe01d9,cde353fa-1bc4-4693-9510-17993e378a68,1,9:00,11:00,Module 1: e-Invoice Guideline,"['What is eInvoice', 'File Format Accepted by eInvoicing System', 'Benefits of Adopting eInvoice', 'Who is Affected by eInvoice?', 'EInvoice Application']",,28:53.6
045d4ea3-1bc0-4684-8d23-c4341c8a0cfc,cde353fa-1bc4-4693-9510-17993e378a68,1,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
9db4de36-0d7f-4e89-af8b-24bf7ee8e6b8,cde353fa-1bc4-4693-9510-17993e378a68,1,11:00,14:00,Module 2: Usage of e-Invoice,"['Scenario Requiring eInvoice to be issued', 'Purposes of Invoice', 'Types of eInvoices']",,28:53.6
6edb0e8f-60b4-4982-89f0-90545c7b1aa4,cde353fa-1bc4-4693-9510-17993e378a68,1,11:00,14:00,LUNCH BREAK,[],,28:53.6
1a9218a9-d8bd-4a43-8074-f4949411cbf8,cde353fa-1bc4-4693-9510-17993e378a68,1,14:00,16:00,Module 3: Implementation of e-Invoice,"['Mandatory Implementation Timeline', 'Voluntary Implementation', 'Exemptions from Implementing eInvoice', 'Overview of eInvoice Workflow', 'eInvoice Models', 'Overview of eInvoice Workflow via MyInvois Portal and API', 'The Impacts in the Current Process due to Mandatory eInvoicing', 'eInvoice Model via MyInvois Portal']",,28:53.6
48507280-359b-4611-a069-add6f1b3a97d,cde353fa-1bc4-4693-9510-17993e378a68,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
ed8695ac-c7cc-471c-962c-72a0bd8c9964,cde353fa-1bc4-4693-9510-17993e378a68,1,14:00,16:00,Module 4: Self-billed e-Invoice,"['When to Issue Selfbilled eInvoice?', 'Crossborder Transaction', 'Goods Sold or Services Rendered by Foreign Seller to Malaysian Purchaser']",,28:53.6
c938f120-15fc-44fd-9031-0c0851fe896d,cde353fa-1bc4-4693-9510-17993e378a68,2,9:00,11:00,Module 5: Consolidated e-Invoice,"['What is Consolidated eInvoice?', 'Example of Receipts to Buyers']",,28:53.6
8686aca7-8c42-44f9-accd-04fd46f28392,cde353fa-1bc4-4693-9510-17993e378a68,2,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
810a8d30-c537-4b87-9d98-4ca55df92e9b,cde353fa-1bc4-4693-9510-17993e378a68,2,11:00,14:00,Module 6: e-Invoice for Staff Claims,['Staff Claims'],,28:53.6
43386f43-6684-483f-b087-1acb898d5ae1,cde353fa-1bc4-4693-9510-17993e378a68,2,11:00,14:00,LUNCH BREAK,[],,28:53.6
a348b247-1fb2-406d-ba71-9928458096e5,cde353fa-1bc4-4693-9510-17993e378a68,2,14:00,16:00,Module 7: e-Invoice Offences,['Offences for failing to comply with einvoice'],,28:53.6
41c16558-c91c-4c29-923b-aa50da78c6ce,cde353fa-1bc4-4693-9510-17993e378a68,2,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
3dbf6fe4-00ca-4f2b-ba62-c8ecf4fca3ce,cde353fa-1bc4-4693-9510-17993e378a68,2,14:00,16:00,Module 8: Exercise,['Practical exercise with LHDN Einvoicing'],,28:53.6
ac388a69-970a-4d1c-a2a5-a73b9f5e7323,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,Ice Breaking and background / industry understanding of participants,[],,28:53.6
a0985449-0897-400f-913c-d5b119efc64d,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,SESSION 1: E-Invoicing Model in Malaysia,"['Budget 2024 and latest EInvoice updates', 'Cost and Benefits Analysis for EInvoicing implementation', 'IRBM Einvoice Guideline walk through', 'Prerequirement for eInvoice era']",,28:53.6
58aea12e-d05c-4313-be3a-90f883ebd6be,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,SESSION 2: The Essentials about E-Invoicing in Malaysia,"['Definition of EInvoice', 'Four Corner Network with IRBM Myinvois Portal']",,28:53.6
82cee118-4771-4ba5-99bc-3d8cc421f24e,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,Tea Break,[],,28:53.6
37a9c4d5-5165-4e63-a2fb-e31d87c76197,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,SESSION 2 (…. continue …),"['IRBM Specific Guidelines Walk Through', '> 3 type of EInvoice', '> 10 Focus Areas walkthrough']",,28:53.6
d3aa71f3-7b98-4343-b0a1-6ea6183f2b04,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,Lunch Break,[],,28:53.6
02c4cac8-20c6-425e-8d2b-95de9be5e864,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,SESSION 2 (…. continue …),['> 10 Focus Areas walkthrough'],,28:53.6
7414c64e-974c-4f49-8957-f2c149340032,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,Classroom Activity,[],,28:53.6
9b2cd181-7718-40c2-b569-012c54ae6f8d,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,SESSION 3: Software Development Kit,"['API Overview and Software Development Kit', 'Contents that are related to enduser instead of application developer', 'Business Rules validation that accounting Personnel must aware']",,28:53.6
7024cfb8-cac8-42f8-ad8e-1fef105b72e8,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,SESSION 4: Preparation for E-Invoicing Implementation,"['Preparing for the Einvoice', 'Gap Assessment analysis', 'The impact of EInvoicing and Tax Implications']",,28:53.6
0dc4f955-f539-4e3e-875c-64c27cc1a245,067b3a27-bf6b-45ef-a367-0c88a1cbcc0f,1,,,Q & A / Recap of key topics covered,"['Final Q&A session', 'Feedback and evaluation', 'Certificates of completion']",,28:53.6
8a40e662-1cd4-4da2-b93f-f970e4f82782,2d38811e-3779-4a8d-90cc-b023566897b0,1,9:00,11:00,Registration and Introduction,[],,28:53.6
5cb64b7e-ae07-4288-8a65-daff7887ae5d,2d38811e-3779-4a8d-90cc-b023566897b0,1,9:00,11:00,Module 1 - Introduction to Generative AI & Digital Transformation,"['Activity: Me & AI', 'What is Generative AI? Evolution & Fundamentals', 'Simplifying AI Terms for NonTechs', 'The Role of AI in the Professional & Academic World', 'AI as a Productivity Partner', 'The Myth of Generative AI']",,28:53.6
74db0a9f-e004-4e00-9db3-e01dc33aa259,2d38811e-3779-4a8d-90cc-b023566897b0,1,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
804c745d-c20b-44f4-94dd-c725e4bcda05,2d38811e-3779-4a8d-90cc-b023566897b0,1,11:00,14:00,Module 2 - Prompt Engineering for Effective AI Communication,"['Fundamentals of Prompt Engineering', 'Activity: 3 seconds.', 'Techniques to Optimize AI Responses (Zeroshot, Fewshot, Chainofthought)', 'Structured Prompting Frameworks', 'Activity: Crafting Effective AI Prompts for Various Use Cases']",,28:53.6
bfce5f24-a09e-43aa-b32f-be0a72ae132f,2d38811e-3779-4a8d-90cc-b023566897b0,1,11:00,14:00,LUNCH BREAK,[],,28:53.6
71435a7c-2b90-4350-822a-8750b39908f3,2d38811e-3779-4a8d-90cc-b023566897b0,1,14:00,16:00,Module 3 - AI for Works & Process Optimization,"['Recognizing routine and repetitive tasks in the workplace', 'Using ChatGPT as working assistant & office buddy', 'AI for team brainstorming & ideation', 'AI tools to enhanced research reports & presentation', 'Composing, editing and formatting professional emails', 'Project management & monitoring tools', 'Activity: Report like a pro']",,28:53.6
cfeed6b3-d5c9-4865-95cf-0bbeae9b034c,2d38811e-3779-4a8d-90cc-b023566897b0,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
28cfcb05-73d9-4603-9da1-b0ca820310f7,2d38811e-3779-4a8d-90cc-b023566897b0,1,14:00,16:00,Module 4: AI for Data Analysis & Strategic Decision-Making,"['Generating Insights from Datasets', 'Data analysis sentiment & trend analysis', 'Data visualization, Reporting & Storytelling', 'Strategic analysis tools with AI', 'AI for Scenario Planning', 'AI in Risk Assessment & Predictive', 'Analytics Activity: Problem solving with AI']",,28:53.6
51ecf6c3-c762-49ad-98a4-069385f31789,2d38811e-3779-4a8d-90cc-b023566897b0,1,14:00,16:00,"Recap, Quiz & closing session",[],,28:53.6
02fe3f24-e85d-48d1-8687-9ce3afcff748,2d38811e-3779-4a8d-90cc-b023566897b0,2,9:00,11:00,Recap Module 1-4,[],,28:53.6
b34851d9-711b-40cb-b338-3295844761fc,2d38811e-3779-4a8d-90cc-b023566897b0,2,9:00,11:00,Module 5 - Content Creation - AI Text Generated Content,"['Brainstorm, ideation & scripting', 'Crafting forms and survey questionnaires', 'Marketing & Advertising Crafting compelling copywriting', 'Generating Social Media Posts, blog posts, articles & web content', 'Activity: Generate social media calendar']",,28:53.6
034bdb90-2067-4a57-92fa-202f0c8dd846,2d38811e-3779-4a8d-90cc-b023566897b0,2,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
ba34578e-e21c-4bf6-baaf-80daf5772b4a,2d38811e-3779-4a8d-90cc-b023566897b0,2,11:00,14:00,Module 6 - Content Creation - Create Images Using Generative AI,"['Introduction to different text to image generation AI tools', 'Use cases in product design and content creation', 'Limitations and challenges in texttoimage generation', 'Editing Images with Generative AI tools', 'Activity: using Text to image tools to generate images']",,28:53.6
63d28651-2b82-4fab-85cc-2891b2f79548,2d38811e-3779-4a8d-90cc-b023566897b0,2,11:00,14:00, Module 7 - Content Creation - Create Videos Using Generative AI,"['Introduction to popular text to video generation AI tools', 'Using AI to generate video script from text or data', 'Creating a marketing or training video using AI', 'Activity: using AI tools to generate a video']",,28:53.6
8cb70a79-f4e5-413e-ae4a-4ea6a28c2dcc,2d38811e-3779-4a8d-90cc-b023566897b0,2,11:00,14:00,LUNCH BREAK,[],,28:53.6
11f2b39a-7191-4a00-9751-3b7e45131880,2d38811e-3779-4a8d-90cc-b023566897b0,2,14:00,16:00,Module 8 - Other Commonly Used Generative AI Tools,"['Canva Magic Studio', 'Audio generation, Voiceovers & TexttoSpeech', 'Presentations & pitch decks', 'Custom GPTs to speed up tasks', 'Research with NotebookLM', 'Activity: Creating AIGenerated Content for Specified Project']",,28:53.6
97085c22-0781-457f-8549-21cd36e14f63,2d38811e-3779-4a8d-90cc-b023566897b0,2,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
0e13fe74-3dd5-4674-aa60-33c0d7d98bf5,2d38811e-3779-4a8d-90cc-b023566897b0,2,14:00,16:00,Module 9 - AI Ethics & Transformation Roadmap ,"['AI risks: Bias, transparency & data security', 'Ethical AI usage', 'Responsible of AI leadership', 'Framework for integrating AI into SOPs', 'Activity: AI Action Plan for Departments']",,28:53.6
022c3584-210d-4d6a-ab0d-aa37587fefc8,2d38811e-3779-4a8d-90cc-b023566897b0,2,14:00,16:00,Recap & closing session,[],,28:53.6
34c22d90-4aec-4455-9d3d-f9afed95e015,40578809-da22-4693-886e-45439517ade4,1,9:00,11:00,"Welcoming, ice-breaking and introduction 6 leadership style and relationship to emotional intelligence ",[],,28:53.6
e2ce4722-d9b9-4f00-9d45-e87de434b27b,40578809-da22-4693-886e-45439517ade4,1,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
849aad6a-69e9-413c-8fa3-3c1187a816b8,40578809-da22-4693-886e-45439517ade4,1,11:00,14:00,The Coercive Style ,"['Characteristics and behaviors of the coercive leadership style', 'Pros and cons of using the coercive style', 'Situations where the coercive style is effective', 'Case study and group discussion']",,28:53.6
21af254b-4371-4bdb-ac12-ed2916893f13,40578809-da22-4693-886e-45439517ade4,1,11:00,14:00,The Authoritative Style ,"['Characteristics and behaviors of the authoritative leadership style', 'Pros and cons of using the authoritative style', 'Situations where the authoritative style is effective', 'Case study and group discussion']",,28:53.6
70bcaca3-3d9f-4778-a359-c4903703c221,40578809-da22-4693-886e-45439517ade4,1,11:00,14:00,The Affiliative Style ,"['Characteristics and behaviors of the affiliative leadership style', 'Pros and cons of using the affiliative style', 'Situations where the affiliative style is effective', 'Case study and group discussion']",,28:53.6
10725672-1b12-4e31-8e99-87be09d003db,40578809-da22-4693-886e-45439517ade4,1,11:00,14:00,LUNCH BREAK ,[],,28:53.6
b44480ae-7622-4db7-9136-66d98e8f7856,40578809-da22-4693-886e-45439517ade4,1,14:00,16:00,The Democratic Style ,"['Characteristics and behaviors of the democratic leadership style', 'Pros and cons of using the democratic style', 'Situations where the democratic style is effective']",,28:53.6
24e5afd2-eef4-43dd-abdd-8a25c3fbfe1a,40578809-da22-4693-886e-45439517ade4,1,14:00,16:00,The Pacesetting Style ,"['Characteristics and behaviors of the pacesetting leadership style', 'Pros and cons of using the pacesetting style', 'Situations where the pacesetting style is effective']",,28:53.6
ce96dfc9-5dff-4697-b5e3-89219e2c1aed,40578809-da22-4693-886e-45439517ade4,1,14:00,16:00,The Coaching Style ,"['Characteristics and behaviors of the coaching leadership style', 'Pros and cons of using the coaching style', 'Situations where the coaching style is effective']",,28:53.6
194fa987-ad3a-4f78-8dd8-17f6cf1fa5b5,40578809-da22-4693-886e-45439517ade4,1,14:00,16:00,AFTERNOON TEA BREAK,[],,28:53.6
f7903427-2615-4776-81af-72c5c1c029c6,40578809-da22-4693-886e-45439517ade4,1,14:00,16:00,Self-Assessment and Personal Reflection ,"['Selfassessment exercise to identify dominant leadership styles', 'Personal reflection on leadership strengths and areas for  development', 'Small group discussions']",,28:53.6
f856d95f-a5dd-4ba0-aff7-09545a3e1e8e,40578809-da22-4693-886e-45439517ade4,1,14:00,16:00,Integrating Multiple Leadership Styles ,"['Strategies for integrating different leadership styles', 'Roleplaying exercises to practice switching styles', 'Group activities to demonstrate style integration in various scenarios']",,28:53.6
f3117289-eab4-462a-931d-8b96a7138edc,40578809-da22-4693-886e-45439517ade4,1,14:00,16:00,Training Wrap-Up and Evaluation ,"['Summary of key takeaways', 'Participant feedback and evaluation']",,28:53.6
179a3c46-a57b-4df7-aca6-5c759152490e,40578809-da22-4693-886e-45439517ade4,2,9:00,11:00,,"['Review of Day 1', 'Quick recap of the previous day’s learning', 'Setting expectations for Day 2']",,28:53.6
3774d2ad-1075-492d-86dd-0ce0631b22b3,40578809-da22-4693-886e-45439517ade4,2,9:00,11:00,Topic 6: The Pacesetting Style ,"['Characteristics and behaviors of the pacesetting leadership style', 'Pros and cons of using the pacesetting style', 'Situations where the pacesetting style is effective', 'Case study and group discussion']",,28:53.6
11291090-535e-4883-a24c-8363941e9927,40578809-da22-4693-886e-45439517ade4,2,9:00,11:00,MORNING TEA BREAK,[],,28:53.6
80a5756b-1ee9-4b6a-b169-8ebaa013decd,40578809-da22-4693-886e-45439517ade4,2,11:00,14:00,Topic 7: The Coaching Style ,"['Characteristics and behaviors of the coaching leadership style', 'Pros and cons of using the coaching style', 'Situations where the coaching style is effective', 'Case study and group discussion']",,28:53.6
b871a927-775a-48a0-b9e0-efd387507adf,40578809-da22-4693-886e-45439517ade4,2,11:00,14:00,Topic 8: Self-Assessment and Personal Reflection ,"['Selfassessment exercise to identify dominant leadership styles', 'Personal reflection on leadership strengths and areas for development', 'Small group discussions']",,28:53.6
a578c85d-8021-4681-9181-8d71e5ddd4b4,40578809-da22-4693-886e-45439517ade4,2,11:00,14:00,LUNCH BREAK ,[],,28:53.6
6c444583-9c2b-49e0-9e30-d2bf4b599c23,40578809-da22-4693-886e-45439517ade4,2,14:00,16:00,Topic 9: Integrating Multiple Leadership Styles ,"['Strategies for integrating different leadership styles', 'Roleplaying exercises to practice switching styles', 'Group activities to demonstrate style integration in various scenarios']",,28:53.6
07120f81-bf3c-4b8e-ab00-04f52bb4f682,40578809-da22-4693-886e-45439517ade4,2,14:00,16:00,Topic 10: Developing a Personal Leadership Action Plan,"['Creating a personalized action plan to apply learning in the workplace', 'Setting SMART goals for leadership development', 'Peer feedback and support']",,28:53.6
